,Interest Pages,Follower Counts,Follow Rate
14165,Shelter UK,"34,451",0.013250384615384614
14166,Pilotlight,"2,060",0.0007923076923076923
14167,The Access Group,"19,885",0.007648076923076923
14168,Capita Education Software Solutions,"2,662",0.0010238461538461536
14169,National Youth Agency,"6,870",0.0026423076923076925
14170,Magdalen College University of Oxford,"1,450",0.0005576923076923078
14171,UK Youth,"13,346",0.005133076923076922
14172,Education and Skills Funding Agency,"90,181",0.034685
14173,Joseph Rowntree Foundation (JRF),"21,892",0.00842
14174,MOBO Organisation,809,0.00031115384615384615
14175,LimeLight Sports,"6,897",0.0026526923076923077
14176,One Young World,"46,509",0.017888076923076927
14177,YoungMinds,"56,193",0.02161269230769231
14178,Mental Health First Aid (MHFA) England,"106,602",0.04100076923076923
14179,Association of School and College Leaders,"11,011",0.004235
14180,Suzy Lamplugh Trust,784,0.0003015384615384616
14181,Queens Park Community School,"1,047",0.0004026923076923077
14182,Locality,"2,492",0.0009584615384615382
14183,Inside Government,"1,140",0.0004384615384615385
14184,FOTO MASTER,"1,007",0.00038730769230769233
14185,Raps Management,317,0.00012192307692307694
14186,The Black British Business Awards,"6,467",0.002487307692307693
14187,NALC,67,2.576923076923077e-05
14188,THE AVENUES YOUTH PROJECT,72,2.769230769230769e-05
14189,Charity Commission for England and Wales,"19,441",0.007477307692307694
14190,Incipio Group,"1,634",0.0006284615384615385
14191,GG2 Leadership Awards,10,3.846153846153846e-06
14192,Professional Footballers'​ Association,"10,356",0.0039830769230769225
14193,LAPS: Life After Professional Sport,"1,397",0.0005373076923076923
14194,Young Brent Foundation,75,2.8846153846153845e-05
14195,Violent Crime Prevention,158,6.076923076923077e-05
14196,John Lyon's Charity,488,0.00018769230769230769
14197,BecomingX,"1,063",0.0004088461538461537
14198,Naked Truth,62,2.3846153846153853e-05
14199,The National Lottery Community Fund,"20,909",0.008041923076923077
14200,Future Men,147,5.6538461538461536e-05
14201,GG2 Diversity,27,1.0384615384615384e-05
14202,ARCO ACADEMY®️,389,0.00014961538461538462
14203,THE VARKEY FOUNDATION,250,9.615384615384615e-05
14204,Young Westminster Foundation,157,6.038461538461538e-05
14205,Nicoles Futsal Finesse Training,195,7.500000000000001e-05
14206,Queen's Park Community Council,13,5e-06
14207,Mentor Black Business,341,0.00013115384615384616
14208,PLG,1,3.846153846153847e-07
14209,Kai-Fu Lee,"790,718",0.3041223076923077
14210,Dan Schulman,"195,221",0.075085
14211,Reshma Saujani,"83,155",0.0319826923076923
14212,Charles Schwab,"194,795",0.07492115384615385
14213,Activision,"246,746",0.0949023076923077
14214,LPL Financial,"73,700",0.02834615384615385
14215,Envestnet | Yodlee,"17,943",0.006901153846153847
14216,Proofpoint,"61,982",0.02383923076923077
14217,Genesis,"43,204",0.016616923076923078
14218,Cloudmark,"6,616",0.002544615384615385
14219,Zillow,"123,360",0.04744615384615385
14220,YMCA of Greater Charlotte,"5,011",0.0019273076923076926
14221,SEH,"18,183",0.006993461538461539
14222,Howard Brown Health,"3,203",0.0012319230769230769
14223,Foundation For The Carolinas,"2,672",0.0010276923076923076
14224,Anita Borg Institute for Women and Technology,"16,921",0.006508076923076923
14225,Crescent Communities,"11,978",0.004606923076923077
14226,projekt202,"9,485",0.003648076923076924
14227,RingCentral,"105,189",0.040457307692307695
14228,Astia,"3,026",0.0011638461538461538
14229,NC IDEA,"2,375",0.0009134615384615382
14230,Plug and Play Tech Center,"50,064",0.019255384615384608
14231,GreenPath Financial Wellness,"3,032",0.0011661538461538465
14232,Emark.,"2,898",0.0011146153846153845
14233,Roblox,"48,633",0.018705
14234,Rated People,"2,641",0.0010157692307692313
14235,Techstars,"126,312",0.04858153846153846
14236,Venafi,"13,367",0.0051411538461538465
14237,Wealthfront,"23,064",0.008870769230769229
14238,techUK,"13,408",0.005156923076923077
14239,Rhythm Systems Inc,"1,557",0.0005988461538461537
14240,Big Nerd Ranch,"4,918",0.0018915384615384614
14241,Strava,"39,630",0.015242307692307694
14242,Torre,"9,453",0.003635769230769231
14243,Northpoint Asset Management Inc.,444,0.00017076923076923077
14244,Innovate UK,"43,104",0.016578461538461542
14245,T. Dallas Smith & Company,"2,168",0.0008338461538461538
14246,Promontory Financial Group an IBM Company,"10,649",0.004095769230769231
14247,ACA Compliance Group,"10,459",0.004022692307692308
14248,Verifi Inc.,"7,155",0.002751923076923077
14249,Alliance Consolidated Group of Companies LLC.,227,8.73076923076923e-05
14250,Thurgood Marshall College Fund,"11,749",0.004518846153846154
14251,Women on Boards,"42,492",0.016343076923076922
14252,StartOut,"3,737",0.0014373076923076926
14253,American Association of People with Disabilities,"3,439",0.0013226923076923075
14254,Small Planet,"2,871",0.0011042307692307692
14255,Sporcle Inc.,"1,042",0.0004007692307692308
14256,Socal BNI,"1,434",0.0005515384615384615
14257,Thumbtack,"39,368",0.01514153846153846
14258,Mailchimp,"112,021",0.043085000000000005
14259,Modernizing Medicine,"14,445",0.005555769230769231
14260,Second Chance,"1,511",0.0005811538461538463
14261,London Stock Exchange Group (LSEG),"107,042",0.04117
14262,American Marketing Association - Charlotte Chapter,"1,320",0.0005076923076923077
14263,500 Startups,"164,430",0.0632423076923077
14264,Trulioo,"16,387",0.006302692307692308
14265,Financial Health Network,"6,458",0.0024838461538461533
14266,Passport,"9,057",0.0034834615384615377
14267,Women in Leadership Foundation,"27,951",0.010750384615384615
14268,Social Driver,"1,842",0.0007084615384615385
14269,HomeServe USA,"13,034",0.005013076923076923
14270,Venture For America,"13,737",0.005283461538461539
14271,DealCloud an Intapp Company,"6,042",0.0023238461538461533
14272,PCI Security Standards Council,"25,571",0.009835
14273,Lantum,"3,543",0.0013626923076923074
14274,SoFi,"47,486",0.018263846153846155
14275,Rootstock Software,"2,260",0.0008692307692307693
14276,Hera,221,8.499999999999999e-05
14277,City Startup Labs,246,9.46153846153846e-05
14278,Rescale,"4,290",0.0016500000000000002
14279,Medopad,"8,701",0.003346538461538461
14280,Coqual,"3,774",0.0014515384615384616
14281,Insight Data Science,"19,580",0.00753076923076923
14282,RevUnit,"2,723",0.0010473076923076924
14283,Mimoni,"2,432",0.0009353846153846153
14284,LendUp,"11,421",0.0043926923076923075
14285,EVERYTHING BUT THE HOUSE (EBTH),"7,491",0.002881153846153847
14286,Level39,"8,855",0.003405769230769231
14287,BHIVE Social Media Labs,"14,784",0.005686153846153846
14288,Stable Kernel,709,0.00027269230769230767
14289,Lever,"19,936",0.007667692307692308
14290,Tech Talent South,"3,611",0.001388846153846154
14291,PCI Pal,"1,206",0.00046384615384615393
14292,Calendly,"12,181",0.004685
14293,FullStory,"9,948",0.0038261538461538467
14294,Lake Avenue Financial,376,0.00014461538461538458
14295,Funderbeam,"4,512",0.0017353846153846152
14296,VetsinTech,"9,892",0.003804615384615385
14297,BoardSeatMeet Inc.,147,5.6538461538461536e-05
14298,Mission Bit,385,0.00014807692307692308
14299,Passenger,457,0.00017576923076923075
14300,Disability Solutions,"3,809",0.001465
14301,Ring The Alarm,69,2.6538461538461528e-05
14302,Button,"6,411",0.002465769230769231
14303,Orange Silicon Valley,"7,314",0.002813076923076923
14304,Verb Technology Company Inc .,"2,378",0.0009146153846153846
14305,KindGeek,"1,920",0.0007384615384615385
14306,International Communications Consultancy Organisation,810,0.0003115384615384615
14307,Revolut,"272,525",0.1048173076923077
14308,LendIt Fintech,"8,592",0.003304615384615385
14309,National Disability Insurance Agency,"63,340",0.02436153846153846
14310,Atom Power Inc.,"2,498",0.0009607692307692306
14311,Botanic Technologies Inc.,215,8.269230769230771e-05
14312,Twomentor - Managed Mentoring Solutions,254,9.769230769230772e-05
14313,Apstra,"6,621",0.0025465384615384608
14314,Deactivated,47,1.807692307692308e-05
14315,Heritage Ventures,93,3.576923076923077e-05
14316,Mystery.org,"1,256",0.00048307692307692304
14317,Swanest - Intelligent Investing Made Simple,556,0.00021384615384615385
14318,Global Disability Inclusion LLC,"9,825",0.003778846153846154
14319,Jopwell,"11,992",0.004612307692307693
14320,Human Ventures,"2,924",0.0011246153846153847
14321,Mastercard Center for Inclusive Growth,"29,980",0.01153076923076923
14322,Raisal,248,9.538461538461538e-05
14323,Opendoor,"26,466",0.01017923076923077
14324,InHerSight,"4,387",0.0016873076923076926
14325,letgo,"30,918",0.011891538461538462
14326,Gyal's Network,31,1.1923076923076926e-05
14327,Salary Finance,"6,238",0.002399230769230769
14328,Disability:IN,"11,126",0.0042792307692307695
14329,Lesbians Who Tech & Allies :: Queer. Inclusive. Badass.,"9,728",0.003741538461538461
14330,Kandidate,"19,472",0.007489230769230771
14331,X the moonshot factory,"62,976",0.02422153846153846
14332,The Floor,"3,439",0.0013226923076923075
14333,Vendigo,"2,367",0.0009103846153846154
14334,atlasGO,865,0.00033269230769230766
14335,International Women's Forum,"8,817",0.0033911538461538467
14336,Burn Boot Camp,"5,413",0.002081923076923077
14337,BLNDED Media,264,0.00010153846153846156
14338,Knac,537,0.0002065384615384616
14339,CyberGRX,"3,308",0.0012723076923076926
14340,Operation Spark,701,0.0002696153846153846
14341,Synapse,"2,273",0.0008742307692307693
14342,Declare,"1,804",0.0006938461538461537
14343,Tapoly - Insurance On Demand,698,0.0002684615384615385
14344,Harlem Capital,"17,998",0.006922307692307693
14345,Hummingbird,722,0.0002776923076923077
14346,CoFounderworx,32,1.2307692307692308e-05
14347,CoderList,188,7.230769230769229e-05
14348,Blockchains LLC,"2,996",0.0011523076923076925
14349,Tabbris,229,8.807692307692307e-05
14350,Inside Verizon,"5,967",0.002295
14351,Chief,"48,491",0.018650384615384614
14352,Civic Nation,"1,155",0.00044423076923076925
14353,Legatum Center for Development and Entrepreneurship at MIT,"1,406",0.0005407692307692308
14354,impact Venture Capital,776,0.00029846153846153846
14355,re—inc,"1,038",0.0003992307692307693
14356,Lauren Watkins CPA PLLC,27,1.0384615384615384e-05
14357,Aspen Initiative UK,511,0.00019653846153846154
14358,func.media,603,0.0002319230769230769
14359,Triangle Entrepreneurial Leadership,65,2.5e-05
14360,Tomorrow Ideas,476,0.00018307692307692307
14361,Side,"2,720",0.0010461538461538464
14362,Sabbatical Break,"1,767",0.0006796153846153846
14363,Rogue Games Inc.,"2,324",0.0008938461538461539
14364,Compliance.ai,"1,891",0.0007273076923076924
14365,Carolina Fintech Hub,"2,176",0.0008369230769230769
14366,Ordr Inc.,"2,242",0.0008623076923076923
14367,Beaufort Bond,266,0.00010230769230769232
14368,SilverRock Wealth Partners,29,1.1153846153846153e-05
14369,Unusual Ventures,"13,134",0.0050515384615384615
14370,UC San Diego MICS,244,9.384615384615384e-05
14371,Blockforce Capital,"1,262",0.00048538461538461534
14372,Altruist,"3,239",0.0012457692307692304
14373,Digital Asset Network,"2,061",0.0007926923076923076
14374,Get Sh!t Done,584,0.00022461538461538457
14375,Cameo,"14,772",0.005681538461538462
14376,MCWATCHESCO.,"2,728",0.0010492307692307693
14377,Digital Charlotte,276,0.00010615384615384615
14378,BrightDime,233,8.96153846153846e-05
14379,Entrepreneurs Collective,920,0.00035384615384615386
14380,Cleo Capital,"1,414",0.0005438461538461539
14381,Fearless Fund,"1,113",0.0004280769230769232
14382,Next Billion Ventures,242,9.307692307692309e-05
14383,Anyscale,"1,262",0.00048538461538461534
14384,Embarc Collective,"2,146",0.0008253846153846152
14385,Black Enterprise Women of Power,"25,297",0.009729615384615385
14386,Refinitiv,"142,409",0.05477269230769232
14387,British American Business Council Carolinas,329,0.00012653846153846154
14388,CreativeCo Capital,102,3.923076923076923e-05
14389,Smart Girls HQ,79,3.0384615384615386e-05
14390,Level,"2,146",0.0008253846153846152
14391,Uplift Innovation Inc,54,2.0769230769230772e-05
14392,Ruebik,"2,118",0.0008146153846153848
14393,WomenTech Network,"30,120",0.011584615384615384
14394,First Women's Bank (in organization),"2,234",0.0008592307692307691
14395,Huma,"10,549",0.004057307692307693
14396,SERIES A,103,3.961538461538462e-05
14397,How Women Invest,993,0.0003819230769230768
14398,Waite SLTS,17,6.5384615384615374e-06
14399,Common Mission Project,710,0.0002730769230769231
14400,ASPIRE Community Capital,47,1.807692307692308e-05
14401,Iterisk,114,4.3846153846153854e-05
14402,Knox St. Studios,26,1e-05
14403,Genesis Block ILM,232,8.923076923076924e-05
14404,ADCOLOR Conference and Awards,"1,718",0.0006607692307692307
14405,BAJ Accelerator,185,7.115384615384616e-05
14406,Black Technology Mentorship Program,208,7.999999999999999e-05
14407,ACCESS Center for Equity + Success,47,1.807692307692308e-05
14408,Subio,38,1.4615384615384615e-05
14409,The BoostPad,55,2.1153846153846154e-05
14410,Bisalu,435,0.0001673076923076923
14411,Craw Park Capital,5,1.923076923076923e-06
14412,Seven Seven Six,"3,559",0.0013688461538461539
14413,The New Georgia Project,157,6.038461538461538e-05
14414,ProQuest,"22,438",0.00863
14415,Oakland University,"102,475",0.039413461538461536
14416,Oakland Community College,"55,046",0.02117153846153846
14417,Compact Solutions,"1,056",0.0004061538461538462
14418,The Data Governance Institute (DGI),"4,468",0.0017184615384615385
14419,Michigan Council of Women in Technology Foundation (MCWT),"2,096",0.0008061538461538461
14420,Tim O'Reilly,"693,083",0.26657038461538457
14421,Cindy Fornelli,"909,603",0.3498473076923077
14422,Jill Schlesinger,"755,769",0.2906803846153846
14423,Janine Allis,"558,991",0.21499653846153846
14424,Frank Eliason,"205,537",0.07905269230769231
14425,Tom Gardner,"130,602",0.05023153846153846
14426,Alain Dehaze,"77,268",0.029718461538461537
14427,Peter Hinssen,"165,970",0.06383461538461538
14428,Times Internet,"130,048",0.05001846153846154
14429,ITC Infotech,"204,686",0.07872538461538461
14430,Essar,"265,252",0.10202
14431,Indiabulls Housing Finance Ltd,"109,815",0.042236538461538464
14432,NDTV,"396,551",0.1525196153846154
14433,Trigent Software Inc,"28,521",0.010969615384615385
14434,IDFC FIRST Bank,"443,834",0.17070538461538462
14435,The Park Hotels,"59,238",0.022783846153846155
14436,Baidu Inc.,"257,889",0.09918807692307692
14437,Idexcel,"100,433",0.038628076923076925
14438,GoAir,"112,958",0.04344538461538462
14439,Computerworld,"1,012,432",0.3893969230769231
14440,SEATSA,"145,172",0.05583538461538461
14441,Tata Capital,"148,179",0.05699192307692307
14442,Tradeindia.com-Infocom Network Ltd,"14,616",0.005621538461538462
14443,Ventuno Technologies (P) Ltd,"8,050",0.0030961538461538466
14444,YourStory Media,"541,855",0.20840576923076928
14445,Delhi University,"741,693",0.28526653846153843
14446,Maxonic Consulting Pvt Ltd,"3,756",0.0014446153846153847
14447,MobiKwik,"39,683",0.015262692307692309
14448,Clean Energy Associates (CEA),"20,855",0.008021153846153845
14449,Monster Gulf,"18,896",0.007267692307692307
14450,Quikr,"41,837",0.016091153846153845
14451,BPO,"5,201",0.0020003846153846152
14452,VCCircle,"232,569",0.08944961538461539
14453,Bajaj Finserv,"654,950",0.2519038461538461
14454,Snapdeal,"145,383",0.05591653846153846
14455,ShopClues,"24,170",0.009296153846153845
14456,PromptCloud,"5,704",0.002193846153846154
14457,Inc42 Media,"333,226",0.12816384615384616
14458,makaan.com,"2,077",0.0007988461538461537
14459,CBREX - A Global Recruiter Exchange,"5,378",0.0020684615384615385
14460,LimeTray,"15,472",0.005950769230769231
14461,Air India Limited,"69,868",0.02687230769230769
14462,Career Marshal- A Leading Online Job Portal in India | A leading Placement firm| Online Job provider,"14,795",0.0056903846153846145
14463,Ram Lal Anand College,"3,484",0.00134
14464,Pantagone Satellite,94,3.6153846153846145e-05
14465,R. Arora & Associates,945,0.00036346153846153847
14466,Unimed,"298,872",0.11495076923076925
14467,Career Okay,"191,960",0.07383076923076923
14468,SportsCrunch,268,0.00010307692307692309
14469,Startup Simba,320,0.00012307692307692307
14470,GeekyAnts India Pvt Ltd,"7,597",0.002921923076923077
14471,Air India Express,"33,781",0.012992692307692308
14472,Holocron S.r.l.,"1,368",0.0005261538461538461
14473,Gurukul The School(Official),"1,008",0.00038769230769230764
14474,Royal HNS Linen,76,2.923076923076923e-05
14475,HNS Cart,92,3.538461538461539e-05
14476,Mutual Funds Sahi Hai,"85,119",0.032738076923076925
14477,Chillycon - Content Recommender,138,5.3076923076923076e-05
14478,Airtel Payments Bank,"91,208",0.03508
14479,BRAC Institute of Governance and Development (BIGD) BRAC University,"1,004",0.0003861538461538461
14480,Job Alert,"250,999",0.09653807692307692
14481,IndiaMART Enterprise Solutions,"2,568",0.0009876923076923077
